04/12/2012 13:36	515.3000	12.9000	1006.6840
04/12/2012 13:42	517.3000	12.7400	1006.6339
04/12/2012 13:48	516.2000	12.7000	1006.5780
04/12/2012 13:54	515.3000	12.5900	1006.6530
04/12/2012 14:00	518.0000	12.3900	1006.6379
04/12/2012 14:06	514.6000	12.3000	1006.5000
04/12/2012 14:12	515.5000	12.5000	1006.4270
04/12/2012 14:18	512.1000	12.5000	1006.3939
04/12/2012 14:24	506.8000	12.4000	1006.3011
04/12/2012 14:30	502.3000	12.3200	1006.3580
04/12/2012 14:36	519.2000	12.6000	1006.2711
04/12/2012 14:42	493.0000	12.8300	1006.2020
04/12/2012 14:48	510.0000	12.6400	1006.1061
04/12/2012 14:54	482.1000	12.8000	1006.1260
04/12/2012 15:00	497.9000	12.9000	1006.0920
04/12/2012 15:06	470.0000	12.7000	1006.0160
04/12/2012 15:12	461.1000	12.8800	1006.0290
04/12/2012 15:18	450.7000	13.0000	1006.0080
04/12/2012 15:24	444.7000	13.0500	1006.0200
04/12/2012 15:30	436.0000	13.2000	1006.0409
04/12/2012 15:36	429.1000	13.0100	1006.0651
04/12/2012 15:42	420.3000	13.1100	1005.9931
04/12/2012 15:48	410.4000	13.3000	1006.0650
04/12/2012 15:54	401.8000	13.5000	1006.0609
04/12/2012 16:00	391.8000	13.4000	1006.2030
04/12/2012 16:06	383.9000	13.4000	1006.1350
04/12/2012 16:12	375.4000	13.4000	1006.1789
04/12/2012 16:18	367.3000	13.2000	1006.0680
04/12/2012 16:24	359.9000	12.9000	1005.9840
04/12/2012 16:30	350.0000	12.6000	1006.0070
04/12/2012 16:36	341.6000	12.4800	1006.0520
04/12/2012 16:42	336.1000	12.6000	1006.0321
04/12/2012 16:48	328.2000	12.4900	1006.0520
04/12/2012 16:54	318.7000	12.3100	1006.0251
04/12/2012 17:00	312.3000	12.2000	1006.0670
04/12/2012 17:06	304.2000	12.1100	1006.2399
04/12/2012 17:12	300.7000	12.2200	1006.1920
04/12/2012 17:18	291.5000	12.4000	1006.2079
04/12/2012 17:24	286.4000	12.5000	1006.1960
04/12/2012 17:30	279.1000	12.7000	1006.2170
04/12/2012 17:36	274.6000	12.6000	1006.1960
04/12/2012 17:42	269.0000	12.2900	1006.2540
04/12/2012 17:48	265.9000	12.1000	1006.2020
04/12/2012 17:54	257.7000	12.0000	1006.2550
04/12/2012 18:00	256.6000	11.9400	1006.2191
04/12/2012 18:06	248.7000	11.8600	1006.1981
04/12/2012 18:12	247.1000	11.7700	1006.2310
04/12/2012 18:18	239.9000	11.6000	1006.3141
04/12/2012 18:24	236.9000	11.4100	1006.2990
04/12/2012 18:30	233.6000	11.3000	1006.3710
04/12/2012 18:36	232.4000	11.3000	1006.2811
04/12/2012 18:42	227.9000	11.3000	1006.2899
04/12/2012 18:48	228.1000	11.2100	1006.3380
04/12/2012 18:54	224.0000	11.1000	1006.4091
04/12/2012 19:00	220.5000	10.9000	1006.4609
04/12/2012 19:06	219.0000	10.9000	1006.3620
04/12/2012 19:12	218.2000	10.8800	1006.4061
04/12/2012 19:18	215.0000	10.9000	1006.4869
04/12/2012 19:24	217.3000	10.9500	1006.5180
04/12/2012 19:30	214.8000	11.0000	1006.5729
04/12/2012 19:36	215.2000	11.0000	1006.6491
04/12/2012 19:42	212.7000	11.0000	1006.6930
04/12/2012 19:48	214.5000	11.1000	1006.7800
04/12/2012 19:54	212.2000	11.1000	1006.7200
04/12/2012 20:00	213.1000	11.1800	1006.8071
04/12/2012 20:06	211.1000	11.2000	1006.7830
04/12/2012 20:12	211.7000	11.2000	1006.8880
04/12/2012 20:18	214.0000	11.2000	1006.9211
04/12/2012 20:24	211.6000	11.2000	1006.8761
